5cc930a1831b973d657f0fe5,A1N三式舰上战斗机
5cc930a2831b973d657f0fe6,脉冲喷射发动机推进式自杀攻击机
5cc930a3831b973d657f0fe7, A5M/96式舰载战斗机
5cc930a3831b973d657f0fe8,狂风战斗机
5cc930a3831b973d657f0fe9,MXY-7樱花特别攻击机
5cc930a4831b973d657f0fea,九试单座战斗机
5cc930a4831b973d657f0feb,F-1战斗机
5cc930a5831b973d657f0fec,Me 265战斗机
5cc930a5831b973d657f0fed,1MF10 七试舰上战斗机
5cc930a5831b973d657f0fee,Ki-61飞燕/三式战斗机
5cc930a5831b973d657f0fef,Ki-44钟馗/2式单座战斗机
5cc930a5831b973d657f0ff0,Ki-60试作战斗机
5cc930a5831b973d657f0ff1,89式舰上攻击机
5cc930a6831b973d657f0ff2,F-16XL战隼战斗机
5cc930a6831b973d657f0ff3,Ki-64试作战斗机
5cc930a6831b973d657f0ff4,Me 329战斗机
5cc930a6831b973d657f0ff5,Ki-27/97式战斗机
5cc930a6831b973d657f0ff6,Ki-84疾风/四式战斗机
5cc930a6831b973d657f0ff7,雅克-38战斗机
5cc930a7831b973d657f0ff8,米格-1战斗机
5cc930a7831b973d657f0ff9,Ki-96试作双发战斗机
5cc930a7831b973d657f0ffa,雅克-25战斗机
5cc930a7831b973d657f0ffb,Ki-98试作战斗袭击机
5cc930a7831b973d657f0ffc,Ki-94-1高高度战斗机
5cc930a7831b973d657f0ffd,Ki-93试作袭击机
5cc930a8831b973d657f0ffe,J1N1-S月光夜间战斗机 
5cc930a8831b973d657f0fff,Ki-94-2高高度战斗机
5cc930a8831b973d657f1000,Ki-83远距离战斗机
5cc930a8831b973d657f1001,Ki-87试作高高度战斗机
5cc930a9831b973d657f1002,Ki-109试作特殊防空战斗机
5cc930a9831b973d657f1003,Ki-10/95式战斗机
5cc930a9831b973d657f1004,Ki-100/五式战斗机
5cc930a9831b973d657f1005,雅克-28战斗机
5cc930a9831b973d657f1006,Ki-108试作高高度战斗机
5cc930a9831b973d657f1007,P1Y2-S/极光夜间战斗机
5cc930a9831b973d657f1008,“管鼻燕”式舰载战斗机
5cc930aa831b973d657f1009,雅克-15战斗机
5cc930aa831b973d657f100a,Ki-102/四式战斗袭击机
5cc930aa831b973d657f100b,13试双发陆上战斗机
5cc930aa831b973d657f100c,F4U 海盗式战斗机
5cc930aa831b973d657f100d,喷火战斗机（Spitfire）
5cc930ab831b973d657f100e,弯刀战斗机（Scimitar）
5cc930ab831b973d657f100f,Gloster Meteor“流星”战斗机
5cc930ab831b973d657f1010,雅克-141战斗机
5cc930ab831b973d657f1011,CR.32战斗机
5cc930ab831b973d657f1012,萤火虫舰载战斗机（Fairey  Firefly）
5cc930ab831b973d657f1013,Gamecock“斗鸡”式战斗机
5cc930ac831b973d657f1014,B7A流星舰上攻击机
5cc930ac831b973d657f1015,大鹏战斗机（Roc）
5cc930ac831b973d657f1016,CW-21战斗机
5cc930ac831b973d657f1017,苍穹(Westland Welkin)战斗机
